-1.708658888064921388e+00,-3.257395432611088104e+00,2.583013560943783204e-01,-8.050342212157129973e-02,7.500479314532995656e-02,-1.929157874032155773e-01,-6.739829599746774424e-02,8.903230914757224654e-03,3.777942347598091666e-01,5.230844839225619047e-01,4.413428279382979880e-01,9.067595368363619290e-02,1.001335599739473503e+00,9.257712036268639366e-01,-5.298072240363974617e-01,-2.003813243263079941e-02
-3.257395432611090769e+00,1.755192952635770132e+00,-2.981392880145131707e-01,-2.600771891086300358e-01,6.160615700041222054e-01,-7.015183381713254729e-01,-2.270179497012959624e-01,-1.050241078655755715e-02,-3.883974304838884173e-01,1.072378877873093189e-02,6.150777268850780855e-02,1.394254315495326857e-01,4.336602074633956194e-01,5.880476133756245005e-01,9.732026100185638962e-01,1.156362015594789884e-02
2.583013560943782094e-01,-2.981392880145137259e-01,-1.728062735856352727e+00,-3.227468216072963081e+00,1.562058597268425192e-02,9.874738426115307888e-02,-1.171807879328334440e-01,1.912583975134493075e-01,4.467433437913057720e-02,5.389026460802961438e-01,-4.490208987314670552e-01,-8.154552481858014235e-02,-1.111089100771103455e+00,8.772115474703434668e-01,4.442693965390219213e-01,1.698289346079604259e-02
-8.050342212157117483e-02,-2.600771891086311460e-01,-3.227468216072968410e+00,1.830688590731477161e+00,-1.156247227354687823e-01,-9.688226104606903477e-02,-6.198801349160579788e-01,7.189803235082594668e-01,2.081701473456566698e-01,-3.209079010661641251e-01,-1.964338269960758110e-03,-1.081685670133089999e-01,-5.301677967059181817e-01,5.214950853147012344e-01,-9.025032354886900476e-01,-8.889606913361479748e-03
7.500479314532916553e-02,6.160615700041222054e-01,1.562058597268469254e-02,-1.156247227354685186e-01,-1.656479289247483777e+00,-1.103937159194985140e+00,-8.748591613817292556e-01,-1.373409097285604341e+00,-2.152083574220045925e+00,-4.124965399438744740e-01,-7.518502106799016538e-01,-8.474157194181221320e-02,-3.873742919311640720e-01,1.243599969865063354e-02,9.409534269571617413e-03,-8.894954214277472904e-02
-1.929157874032153275e-01,-7.015183381713260280e-01,9.874738426115302337e-02,-9.688226104606909028e-02,-1.103937159194986917e+00,-8.411369924866382020e-01,-1.291145496011102400e+00,-1.692356079751184961e+00,2.036897253211359615e+00,1.289869227581156075e+00,3.923886468123725657e-01,3.304073770448970326e-02,1.596711630281262284e-01,1.713101234750722124e-01,5.969219774565979325e-02,5.035010409128126002e-02
-6.739829599746785527e-02,-2.270179497012961012e-01,-1.171807879328323199e-01,-6.198801349160582008e-01,-8.748591613817298107e-01,-1.291145496011102178e+00,1.743827697381164388e+00,1.383448205780575702e+00,-2.496114144305656701e-01,2.205967963202660975e+00,-6.562629736587577423e-01,-1.539256508657087935e-02,-2.300602861391597698e-01,1.193497080824848511e-01,-7.897319898049100229e-02,-3.340954881885999095e-02
8.903230914757127509e-03,-1.050241078655772368e-02,1.912583975134493630e-01,7.189803235082588007e-01,-1.373409097285605007e+00,-1.692356079751184073e+00,1.383448205780574813e+00,4.871676386794404068e-01,9.015256737059010872e-01,-2.039521553898921091e+00,8.141202440565017406e-01,6.206758323449335091e-02,2.743965682399765460e-01,-4.385805260353593110e-02,-3.870674520640830785e-02,4.813341963205138019e-02
3.777942347598085560e-01,-3.883974304838879177e-01,4.467433437913049393e-02,2.081701473456567253e-01,-2.152083574220045037e+00,2.036897253211361836e+00,-2.496114144305656146e-01,9.015256737058998660e-01,-1.145825446780563278e-01,2.425018870333920384e-01,1.031464037668934131e+00,5.787000775569478561e-01,3.011322085061378107e-01,-2.762024309865207181e-02,2.417947068470499838e-01,-4.347299661331300857e-01
5.230844839225622378e-01,1.072378877873072199e-02,5.389026460802951446e-01,-3.209079010661642917e-01,-4.124965399438744185e-01,1.289869227581154298e+00,2.205967963202662308e+00,-2.039521553898920647e+00,2.425018870333917609e-01,3.286784118425710444e-02,-6.957712139836462750e-01,-4.104502717434760917e-01,-1.335149874951314930e-01,8.111501225183005703e-02,-9.995867663385767099e-02,7.467864335311129309e-02
4.413428279382977659e-01,6.150777268850793345e-02,-4.490208987314669997e-01,-1.964338269960677879e-03,-7.518502106799003215e-01,3.923886468123734539e-01,-6.562629736587578533e-01,8.141202440565006304e-01,1.031464037668934575e+00,-6.957712139836464971e-01,-2.510975529797086825e+00,-1.705721804040814416e+00,4.039259452414334373e-01,9.639757913909290099e-02,6.283911609083131511e-02,-2.265753079459334463e-01
9.067595368363629005e-02,1.394254315495325469e-01,-8.154552481858018398e-02,-1.081685670133091109e-01,-8.474157194181212993e-02,3.304073770448975184e-02,-1.539256508657075966e-02,6.206758323449348969e-02,5.787000775569475230e-01,-4.104502717434760917e-01,-1.705721804040815970e+00,3.258361934752817657e+00,-7.673755388034846081e-02,2.099781483528668016e-02,1.193053728321817469e-01,-1.993168023955946624e-02
1.001335599739473725e+00,4.336602074633957304e-01,-1.111089100771105009e+00,-5.301677967059181817e-01,-3.873742919311641275e-01,1.596711630281267835e-01,-2.300602861391599918e-01,2.743965682399759909e-01,3.011322085061378107e-01,-1.335149874951313542e-01,4.039259452414334373e-01,-7.673755388034930736e-02,-3.043486626989475141e+00,-1.737216405951381645e-02,-1.218051412973186060e-01,-1.556354506634813617e-01
9.257712036268637146e-01,5.880476133756256107e-01,8.772115474703420235e-01,5.214950853147015675e-01,1.243599969865067344e-02,1.713101234750723789e-01,1.193497080824850454e-01,-4.385805260353592416e-02,-2.762024309865218283e-02,8.111501225182991826e-02,9.639757913909276221e-02,2.099781483528661771e-02,-1.737216405951374013e-02,-2.681300289321810748e+00,-2.659524556060166578e-02,-7.642291672210253448e-03
-5.298072240363970176e-01,9.732026100185632300e-01,4.442693965390223654e-01,-9.025032354886899366e-01,9.409534269571568840e-03,5.969219774565946712e-02,-7.897319898049093290e-02,-3.870674520640886990e-02,2.417947068470504279e-01,-9.995867663385767099e-02,6.283911609083098204e-02,1.193053728321822743e-01,-1.218051412973194941e-01,-2.659524556060161027e-02,4.697946242065901501e+00,9.837441027957767592e-02
-2.003813243263067104e-02,1.156362015594783639e-02,1.698289346079596973e-02,-8.889606913361455462e-03,-8.894954214277513149e-02,5.035010409128138492e-02,-3.340954881886012279e-02,4.813341963205144264e-02,-4.347299661331303633e-01,7.467864335311114043e-02,-2.265753079459330854e-01,-1.993168023955948706e-02,-1.556354506634810564e-01,-7.642291672210266458e-03,9.837441027957766204e-02,-1.047637979005988385e+01
